id,name,artists,artistid,explicit,popularity,durationms,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
3DV49ruvI5Sl6iisPZAc2c,Hooked,['Dylan Scott'],78YqeIji3mgAS2K1Maca6x,False,58,149293,0.597,0.0362,0.721,0.0,0.0832,-6.422,0.0356,132.054,0.437
3n2A6l4UayVe3GGKCvfQWV,Somebody Else Will,['Justin Moore'],30e8DmahrEamvLbFRPdWmk,False,54,165173,0.488,0.0353,0.744,0.0,0.0952,-4.284,0.131,180.007,0.59
3wlZNYZnhINy3xgQOuUhwO,Saltwater Gospel,['Eli Young Band'],6eKWqnckwdIlSnjaYgIyxv,False,58,186680,0.686,0.0554,0.619,2.23e-05,0.113,-7.358,0.0367,114.036,0.641
4gB7HrYHbJVJ5RFOjxmoq4,One Number Away,['Luke Combs'],718COspgdWOnwOFpJHRZHS,False,70,221800,0.544,0.00585,0.781,0.0,0.191,-6.16,0.0311,144.075,0.527
6VB64hpnpRNqukYsIX76uo,For Her,['Chris Lane'],68abRTdO4meYReMWHvBYb0,False,0,211226,0.491,0.0985,0.904,0.0,0.183,-4.324,0.0344,150.007,0.588
4fv0mLkB3wY4Z2GAG1mWAN,Take Back Home Girl (Feat. Tori Kelly),"['Chris Lane', 'Tori Kelly']",68abRTdO4meYReMWHvBYb0,False,0,211426,0.494,0.381,0.796,0.0,0.0918,-3.968,0.0738,159.926,0.646
1OXE4dSFUWLa6XNq7Ciwsk,Dark Horse,['Devin Dawson'],2ySHS7UojGu20XfUPaBlyu,False,0,211626,0.543,0.369,0.625,0.0,0.128,-4.558,0.0281,152.033,0.335
7Il2yWQmsqKgSkLQvHTPUI,Tequila,['Dan + Shay'],7z5WFjZAIYejWy0NI5lv4T,False,60,195986,0.474,0.0292,0.594,0.0,0.133,-5.756,0.0289,86.131,0.503
1nronXAyjznpWgQwg1lSeM,Still The Same,['Sugarland'],0hYxQe3AK5jBPCr5MumLHD,False,26,219226,0.638,0.154,0.789,3.16e-05,0.16,-4.426,0.0318,106.043,0.402
7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),"['Bebe Rexha', 'Florida Georgia Line']",64M6ah0SkkRsnPGtGiRAbb,False,73,163870,0.643,0.047,0.783,0.0,0.083,-6.458,0.0856,154.084,0.579
1fcuD2t3q9QZi8IjBSB48E,Top Down,['BROWN & GRAY'],5uVK02OMlf0TvVe7iNHaGN,False,11,181594,0.633,0.0266,0.782,0.0,0.139,-4.311,0.0345,127.991,0.542
3p7jTvpFiB4D6lUKUqMIFm,Beautiful,['Walker Hayes'],7sKxqpSqbIzphAKAhrqvlf,False,39,180266,0.805,0.358,0.684,2.24e-06,0.15,-7.694,0.0454,110.912,0.792
6tn2Atd1S4DVoQnls5x4SR,Shut Up Kenny,['Walker Hayes'],7sKxqpSqbIzphAKAhrqvlf,False,45,180600,0.657,0.492,0.625,0.0,0.155,-8.097,0.0527,73.999,0.504
0dKwVCi0hOtIX3dCIMrHuU,Halloween (feat. Nicolle Galyon),"['Walker Hayes', 'Nicolle Galyon']",7sKxqpSqbIzphAKAhrqvlf,False,27,200893,0.72,0.161,0.521,0.0,0.0912,-7.342,0.0399,85.966,0.516
2DAnypehXL8AwvBPImEtkD,Beckett,['Walker Hayes'],7sKxqpSqbIzphAKAhrqvlf,False,32,175600,0.637,0.147,0.644,0.0,0.352,-7.959,0.0769,175.994,0.743
5Tqb1bof64uhOIRRbqnZkF,Born to Love You,['LANCO'],2lRH2dgU5Kk4Bc5phmII4T,False,0,230013,0.659,0.13,0.902,9.45e-05,0.0574,-6.192,0.0296,124.985,0.809
2VdKelTyQHxQKyeTbimoHS,Something 'Bout You,['Sir Rosevelt'],36jGtr6jwJ2D7RVJBTRpsc,False,42,160106,0.692,0.189,0.692,0.0,0.0884,-6.065,0.0818,153.255,0.75
22iS24vqgM9Cq8uQM7niiI,The Reason,['Brett Eldredge'],0qSX3s5pJnAlSsgsCne8Cz,False,39,207373,0.323,0.265,0.717,0.0,0.206,-5.579,0.0614,67.994,0.479
1kFBLqkTuNKlspkJ1EOGjN,Drunk Girl,['Chris Janson'],60gmlHZmT16wiO9GiXKYK9,False,55,207266,0.485,0.794,0.306,0.0,0.122,-8.431,0.0409,203.729,0.224
55ccxeuwJuxZF8MHsJqOzh,Stars in the City (feat. Little Big Town),"['Old Dominion', 'Little Big Town']",6y8XlgIV8BLlIg1tT1R10i,False,49,199773,0.661,0.126,0.813,0.0,0.113,-5.393,0.0277,113.964,0.668
0Is6MRHWKe7y2xIxDkvO6l,"Speakers, Bleachers And Preachers",['Brandon Lay'],0H7XMkYygCyZGg8o1uqoZv,False,0,192920,0.603,0.302,0.625,0.0,0.141,-6.563,0.0258,96.02,0.651
4YX7OBp0yoMwC6eZNNg5ky,"Woman, Amen",['Dierks Bentley'],7x8nK0m0cP2ksQf0mjWdPS,False,0,180242,0.563,0.00101,0.772,1.95e-05,0.214,-6.737,0.0593,119.909,0.394
